univerity_id,total_number_of_ratings_i,averageeasyscore_rf,pk_id,averageratingscore_rf,teacherfirstname_t,averagehelpfulscore_rf,averageclarityscore_rf,teacherlastname_t,teacher_profile
1389,7,3.57,498738,4.5,Barry,4.29,4.72,Burnetti,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=498738
1389,7,3.28,1186600,4.65,Peter,4.72,4.57,Casarella,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1186600
1389,7,3.7,1805548,3.7,Leslie,3.7,3.7,Chamberlain,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1805548
1389,7,4.0,1686806,3.86,An Chih,4.14,3.57,Cheng,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1686806
1389,7,2.1,1690412,3.5,Heather,3.4,3.6,Cherone,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1690412
1389,7,3.57,1062821,4.36,Marco,4.43,4.29,Chou,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1062821
1389,7,3.7,1822101,4.2,Anthony,4.4,3.9,Clementz,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1822101
1389,7,3.29,768091,3.0,Noreen,2.86,3.14,Cornfield,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=768091
1389,7,4.7,1640771,4.4,Joe,4.8,4.0,Cunniff,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1640771
1389,7,4.29,26794,2.64,Nancy,2.57,2.71,Davis,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=26794
1389,7,2.86,615682,3.0,Werner,2.86,3.14,Debondt,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=615682
1389,7,1.71,1701965,1.86,David,2.14,1.57,Degras-Valabregue,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1701965
1389,7,3.43,1237922,3.71,Christopher,3.71,3.71,Derfler,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1237922
1389,7,1.57,900124,2.5,Jason,2.43,2.57,Derose,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=900124
1389,7,2.86,1878977,3.36,Joanna,3.57,3.14,Drapala,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1878977
1389,7,1.7,1454450,2.7,James,2.3,3.1,Enstrom,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1454450
1389,7,2.2,1800864,3.3,Tristan,3.4,3.3,Fischl,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1800864
1389,7,3.57,1753342,4.07,Matthew,4.0,4.14,Fledderjohann,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1753342
1389,7,2.9,1260740,3.3,Jaimi,3.1,3.4,Goodfriend,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1260740
1389,7,4.57,582530,4.29,Sharon,3.71,4.86,Gopfert,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=582530
1389,7,4.3,1442273,5.0,Chris,5.0,5.0,Green,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1442273
1389,7,2.2,1861586,3.0,Kyle,3.5,2.6,Grice,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1861586
1389,7,2.43,1153141,4.85,Deron,4.85,4.85,Grzetich,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1153141
1389,7,2.3,685044,3.5,Lawrence,3.6,3.3,Hamer,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=685044
1389,7,2.0,1693891,3.0,John,3.0,3.0,Harney,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1693891
1389,7,1.7,1490598,1.7,Kimberly,1.7,1.7,Harwood,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1490598
1389,7,2.14,1210794,3.79,Andrea,3.71,3.86,Haupt,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1210794
1389,7,4.4,1312013,4.7,Amy,4.7,4.6,Hornat-Kaval,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1312013
1389,7,4.43,1438628,4.93,Zehavi,4.86,5.0,Husser,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1438628
1389,7,3.0,1866154,4.4,Ege Selin,4.6,4.3,Islekel,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1866154
1389,7,4.7,1765529,4.9,Jessica,4.9,4.9,Jerome,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1765529
1389,7,3.0,1459271,4.93,Billy,5.0,4.86,Johnson Gonzalez,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1459271
1389,7,4.0,1856417,4.7,Craig,4.7,4.7,Klugman,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1856417
1389,7,4.4,1266352,4.3,Linda,4.4,4.3,Knight,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1266352
1389,7,4.14,571089,4.57,John,4.57,4.57,Koval,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=571089
1389,7,3.29,175978,2.07,Rafal,1.86,2.29,Krazek,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=175978
1389,7,2.57,1492175,3.5,Sujith,3.29,3.71,Kumar,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1492175
1389,7,2.3,1881994,4.1,Larisa,4.0,4.2,Kurtovic,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1881994
1389,7,3.43,896440,4.79,Joseph,4.72,4.85,L'Africain,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=896440
1389,7,4.43,406655,3.71,Laurie,3.71,3.71,Lamantia,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=406655
1389,7,4.29,368191,5.0,Aoife,5.0,5.0,Lyons,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=368191
1389,7,4.57,613932,4.29,Alan,4.57,4.0,Lysaght,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=613932
1389,7,3.86,1242393,3.21,Matthew,3.14,3.29,Marsden,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1242393
1389,7,2.43,1145945,2.64,Barry,2.29,3.0,Mason,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1145945
1389,7,2.3,1820797,4.8,Larry,5.0,4.6,Maturin,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1820797
1389,7,3.0,568269,3.79,Donna,3.57,4.0,Mau,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=568269
1389,7,2.71,1185425,4.64,Chris,4.86,4.43,McCullough,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1185425
1389,7,2.57,927744,3.14,Maureen,3.14,3.14,Melnyk,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=927744
1389,7,4.57,1436104,4.71,Thomas,4.43,5.0,Menchhofer,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1436104
1389,7,3.7,1951191,3.4,Idris,3.5,3.3,Mercer,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1951191
1389,7,4.3,628778,3.7,Jennifer,3.7,3.7,Michals,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=628778
1389,7,4.4,1885747,4.8,Christopher,4.8,4.7,Milan,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1885747
1389,7,3.71,811063,4.71,Colin,5.0,4.43,Milroy,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=811063
1389,7,2.86,444556,4.0,Heather,4.14,3.85,Minges Wols,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=444556
1389,7,4.0,1409230,3.71,Hectror,3.57,3.86,Morales,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1409230
1389,7,2.43,1362627,2.64,Andrew,3.0,2.28,Morrison,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1362627
1389,7,2.9,373337,4.6,Thomas,4.4,4.7,Morrissey,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=373337
1389,7,4.14,1056648,5.0,Laura,5.0,5.0,Mosconi,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1056648
1389,7,3.29,1263355,3.86,Art,3.86,3.86,Munin,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1263355
1389,7,2.57,463701,4.36,Ric,4.43,4.29,Murphy,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=463701
1389,7,2.71,291827,2.64,Tom,2.71,2.57,Murphy,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=291827
1389,7,3.7,1304691,3.9,Leah,3.9,3.9,Neubauer,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1304691
1389,7,2.7,1176124,3.1,Clinton,3.3,2.9,Nichols,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1176124
1389,7,2.43,1692625,4.57,Eric,4.43,4.71,Norstrom,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1692625
1389,7,3.7,1626744,3.2,Mona,3.5,2.9,Pearl,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1626744
1389,7,2.14,1180413,4.36,Oyku,4.43,4.29,Potuoglu-Cook,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1180413
1389,7,2.43,822110,2.21,Kathy,2.14,2.29,Purnell,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=822110
1389,7,2.57,853839,5.0,Susan,5.0,5.0,Reed,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=853839
1389,7,2.4,1160344,4.2,Kerry,4.3,4.0,Ross,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1160344
1389,7,4.14,1209809,4.21,Lou,4.57,3.86,Rutigliano,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1209809
1389,7,3.6,1021521,2.8,Ana E,2.4,3.1,Schaposchnik,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1021521
1389,7,2.43,1182765,4.71,Phillip,4.86,4.57,Schiavone,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1182765
1389,7,4.0,1698073,4.5,Brian,4.71,4.29,Schrank,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1698073
1389,7,4.3,808438,3.1,James,3.0,3.2,Sherman,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=808438
1389,7,2.7,1104477,4.1,James,4.4,3.7,Shilling,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1104477
1389,7,3.3,1768672,4.0,Katherine,4.3,3.7,Soderstrom,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1768672
1389,7,1.71,1383384,3.57,Rebecca,3.57,3.57,Steffenson,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1383384
1389,7,2.57,915465,3.14,Daniel,3.0,3.29,Steinman,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=915465
1389,7,2.71,611945,4.29,Bibiana,4.29,4.29,Suarez,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=611945
1389,7,4.43,310821,4.64,Chuck,4.86,4.43,Suchar,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=310821
1389,7,3.57,1046117,4.07,Samar,4.43,3.71,Tabsi,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1046117
1389,7,2.86,708904,3.64,Akihiko,3.86,3.43,Takahashi,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=708904
1389,7,4.57,1030555,3.86,Robert,3.71,4.0,Tapia,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1030555
1389,7,3.86,824484,4.29,B,4.43,4.14,Tashjian,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=824484
1389,7,3.6,1628822,4.2,Sherri,4.3,4.1,Ter Molen,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1628822
1389,7,3.29,888634,3.43,Nidhi,3.43,3.43,Thakur,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=888634
1389,7,4.29,1726072,4.93,Matt,5.0,4.85,Thomann,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1726072
1389,7,2.0,1039059,3.79,Chris,3.71,3.86,Tierres,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1039059
1389,7,3.4,1925011,3.8,Stan,3.9,3.7,Treger,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1925011
1389,7,3.57,866601,2.57,Thomas,2.43,2.71,Tresser,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=866601
1389,7,3.43,1048221,3.14,Jessica,3.43,2.86,Velcoff,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1048221
1389,7,1.86,576575,1.86,Marcello,2.0,1.71,Veracierto,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=576575
1389,7,2.43,507332,3.0,Laura,3.0,3.0,Washington,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=507332
1389,7,3.1,1876860,4.2,Jaime,4.6,3.8,Waters,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1876860
1389,7,3.0,632841,4.71,Joy,4.85,4.57,Whitman,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=632841
1389,7,2.6,1085596,2.5,Jason,2.6,2.4,Winsdale,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1085596
1389,7,4.29,1454519,4.64,Melinda,4.71,4.57,Wright,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1454519
1389,7,1.86,1417672,1.5,Wei,1.43,1.57,XU,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1417672
1389,7,3.0,409703,3.79,Richard,3.71,3.86,Young,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=409703
1389,7,3.86,560949,2.93,Joanne,3.29,2.57,Zielinski,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=560949
1389,6,4.0,543373,4.0,Jose,4.0,4.0,Aleman,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=543373
1389,6,4.2,1907358,5.0,Laura,5.0,5.0,Alfaro,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1907358
1389,6,3.7,1746534,4.7,Mark,4.8,4.5,Arendt,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1746534
1389,6,2.5,910021,4.08,Miriam,4.83,3.33,Babikar,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=910021
1389,6,3.3,956143,3.8,Lisa Catherine,3.8,3.8,Barcy,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=956143
1389,6,3.33,1754422,3.83,Raul,4.0,3.67,Barrea,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1754422
1389,6,2.33,1365388,3.0,Carrie,3.17,2.83,Bauer,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1365388
1389,6,4.0,757827,4.83,Myron,4.83,4.83,Beasley,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=757827
1389,6,3.17,484114,4.67,Anthony,5.0,4.33,Behof,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=484114
1389,6,2.17,1044668,3.08,Ihab,3.0,3.17,Benihani,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1044668
1389,6,2.5,1643956,4.1,Joel,4.2,4.0,Benjamin,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1643956
1389,6,4.2,1788834,4.0,Or''Shaundra,3.8,4.2,Benson,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1788834
1389,6,4.2,1880870,3.3,Debra,3.8,2.8,Bethard-Caplick,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1880870
1389,6,3.67,1729577,4.17,Emily,4.5,3.83,Bidari,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1729577
1389,6,4.17,810962,4.42,Jeremy,4.67,4.17,Biles,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=810962
1389,6,1.17,963604,4.67,Jane,4.67,4.67,Brody,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=963604
1389,6,3.5,629388,2.42,Frieda,2.17,2.67,Brown,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=629388
1389,6,3.0,270597,3.58,Dale,3.5,3.67,Buccholz,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=270597
1389,6,2.17,999653,4.25,Steven,4.5,4.0,Carrelli,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=999653
1389,6,2.8,1931228,3.8,Andrew,3.8,3.7,Carroll,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1931228
1389,6,4.7,1843982,4.9,Travis,4.8,5.0,Chandler,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1843982
1389,6,4.0,1552931,3.9,Andy,4.2,3.5,Clark,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1552931
1389,6,2.2,1732827,1.9,Michael,2.2,1.5,Colvin,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1732827
1389,6,2.33,858963,2.5,Ellis,2.5,2.5,Confer,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=858963
1389,6,3.7,1592333,4.6,Jan,4.7,4.5,Costenbader,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1592333
1389,6,4.83,407503,4.17,Dolores,4.33,4.0,Cross,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=407503
1389,6,3.0,463466,3.0,Bart,2.8,3.2,Danielsen,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=463466
1389,6,3.3,1618697,4.4,Blair,4.5,4.3,Davis,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1618697
1389,6,1.17,1743093,2.25,David,2.5,2.0,Degras,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1743093
1389,6,4.5,1756100,4.25,Drew,4.5,4.0,Depriest,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1756100
1389,6,3.8,1855633,4.7,Michael,4.7,4.7,Devlin,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1855633
1389,6,3.83,1025608,4.0,Shalanda,4.17,3.83,Dexter,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1025608
1389,6,2.0,1757030,2.33,Sydney,2.67,2.0,Dillard,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1757030
1389,6,4.67,600372,3.17,Maureen,3.0,3.33,Dolan,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=600372
1389,6,2.5,511532,4.33,Julie,4.5,4.17,Donalek,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=511532
1389,6,3.67,448437,2.92,Patrice,3.0,2.83,Egleston,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=448437
1389,6,3.83,1114926,4.75,Joseph,5.0,4.5,Ekpo,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1114926
1389,6,2.5,1191985,2.08,Azadeh,2.17,2.0,Erfani,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1191985
1389,6,4.3,1694884,4.9,Anna Maria,5.0,4.8,Fantuzzi,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1694884
1389,6,4.0,1410587,3.3,John,3.0,3.5,Fisher,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1410587
1389,6,3.33,741773,4.83,Tricia,4.83,4.83,Fitzgerald,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=741773
1389,6,3.5,1887833,4.3,Owen,4.2,4.3,Glyn-Williams,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1887833
1389,6,2.0,969807,1.33,Clayton,1.33,1.33,Graham,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=969807
1389,6,3.3,1342681,3.7,Michael,3.7,3.7,Gregory,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1342681
1389,6,4.0,1990161,4.9,Allison,5.0,4.8,Gries,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1990161
1389,6,3.0,1803008,3.8,Miles,3.7,3.8,Harvey,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1803008
1389,6,4.33,1550766,4.58,Annie,5.0,4.17,Heckman,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1550766
1389,6,4.0,758657,4.0,Jose Angel,4.0,4.0,Hernandez,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=758657
1389,6,3.17,1189265,4.75,Tranita,4.83,4.67,Jackson,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1189265
1389,6,3.67,466467,3.67,Kathie,3.5,3.83,Kapustka,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=466467
1389,6,1.83,1452399,1.92,Hyungshin,2.0,1.83,Kim,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1452399
1389,6,4.17,853415,4.67,Lou,4.67,4.67,Kleinman,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=853415
1389,6,3.2,1590207,4.1,Christie,4.2,4.0,Klimas,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1590207
1389,6,1.33,770029,1.83,Mikhail Viktorovich,1.83,1.83,Kotchetov,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=770029
1389,6,3.17,778870,4.83,Brenda,4.83,4.83,Kraber,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=778870
1389,6,2.7,1118481,3.7,Mikael,3.7,3.7,Kreuzriegler,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1118481
1389,6,3.33,400973,2.67,Lisa,2.83,2.5,Kristina,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=400973
1389,6,3.67,731804,4.75,Elizabeth,4.83,4.67,Lafranco,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=731804
1389,6,2.67,629389,3.42,Rebecca,3.5,3.33,Lake,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=629389
1389,6,4.83,1441542,5.0,Timothy,5.0,5.0,Lang,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1441542
1389,6,3.2,1189532,4.7,Claude,4.7,4.7,Lapeyre,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1189532
1389,6,4.5,1133011,4.75,James,4.5,5.0,Lewis,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1133011
1389,6,2.5,1885327,1.75,Yiou,2.0,1.5,LI,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1885327
1389,6,3.67,1079651,4.67,Edith,4.5,4.83,Livermore,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1079651
1389,6,2.67,1844532,4.17,Marty,4.33,4.0,Luby,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1844532
1389,6,2.3,1824553,2.8,Emilie,2.7,2.8,Lucchesi,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1824553
1389,6,4.33,768605,4.25,John,4.33,4.17,Lump,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=768605
1389,6,2.5,457781,3.42,Edward,3.5,3.33,Maier,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=457781
1389,6,3.83,1585006,4.58,Thomas,4.83,4.33,Maier,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1585006
1389,6,4.0,1417167,4.3,Lucia,4.7,4.0,Marchi,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1417167
1389,6,4.33,799175,4.92,Thomas,5.0,4.83,Marthaler,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=799175
1389,6,3.5,880903,4.83,Miho,4.83,4.83,Matsugu,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=880903
1389,6,4.2,1794947,5.0,Kristin,5.0,5.0,Maynard,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1794947
1389,6,3.17,976394,3.25,Jana,3.17,3.33,Mc-Auliffe,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=976394
1389,6,2.83,1348148,3.75,Leonard,4.17,3.33,McKinnis,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1348148
1389,6,2.83,1802947,5.0,Brian,5.0,5.0,Mellen,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1802947
1389,6,4.17,810659,1.83,Carol,1.67,2.0,Miller,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=810659
1389,6,2.17,1385024,2.5,Eric,2.5,2.5,Minor,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1385024
1389,6,3.3,1938662,3.6,Tyree,3.8,3.5,Mitchell,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1938662
1389,6,4.7,1847432,4.9,Justin,4.8,5.0,Mohlman,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1847432
1389,6,3.67,1755281,3.58,Timothy,3.67,3.5,Mojonnier,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1755281
1389,6,4.0,1295406,4.5,Raymond,4.8,4.3,Mosha,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1295406
1389,6,2.67,375034,2.75,Carlos,2.67,2.83,Murillo,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=375034
1389,6,2.0,596066,2.25,Stephen,2.5,2.0,Murphy,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=596066
1389,6,4.7,1855115,4.8,Raphael,4.5,5.0,Nash,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1855115
1389,6,3.5,630473,2.83,Suzette,3.33,2.33,Nazario,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=630473
1389,6,3.2,974724,4.3,Melissa,4.3,4.3,Ockerman,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=974724
1389,6,3.2,1950919,4.0,Daniel ,4.0,4.0,Pepe,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1950919
1389,6,4.17,905681,4.92,Joseph,5.0,4.83,Pisano,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=905681
1389,6,3.17,818954,4.17,Kathryn,4.0,4.33,Powell,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=818954
1389,6,4.0,718074,3.17,Daniela,3.17,3.17,Pozzi Pavan,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=718074
1389,6,2.8,1620402,4.3,Cynthia,4.7,3.8,Putnam,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1620402
1389,6,4.17,1082320,4.83,Smita,5.0,4.67,Rahman,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1082320
1389,6,3.5,910887,3.17,Tara,3.67,2.67,Rice,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=910887
1389,6,1.67,1484315,1.42,Joy,1.5,1.33,Robinson,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1484315
1389,6,3.8,1184198,4.0,Richard,4.0,4.0,Rocco,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1184198
1389,6,3.0,1554013,4.1,Wendy,4.0,4.2,Roderweiss,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1554013
1389,6,3.8,1816644,4.5,Eileen,4.3,4.7,Rosenfeld,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1816644
1389,6,4.83,1084832,5.0,Ginny,5.0,5.0,Rowe,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1084832
1389,6,3.0,815654,1.75,Simonetti,1.83,1.67,Samuels,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=815654
1389,6,3.67,1188513,4.67,Michael,4.67,4.67,Schleeter,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1188513
1389,6,3.0,299242,4.0,Daniel,4.0,4.0,Selcer,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=299242
1389,6,4.33,1685805,3.75,Frederic,3.67,3.83,Seyler,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1685805
1389,6,2.17,880869,4.0,Penny,4.17,3.83,Silvers,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=880869
1389,6,3.17,390348,4.42,Kenneth,4.33,4.5,Skorupa,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=390348
1389,6,4.67,1683963,4.67,Anthony Paul,4.83,4.5,Smith,http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1683963
